participant_number;RT;condition;block_number;task
147;714;distractor_absent;4;feature-specific
147;476;distractor_absent;4;feature-specific
147;681;distractor_absent;4;feature-specific
147;679;distractor_absent;4;feature-specific
147;458;distractor_absent;4;feature-specific
147;625;distractor_absent;4;feature-specific
147;567;distractor_absent;4;feature-specific
147;606;distractor_absent;4;feature-specific
147;573;distractor_absent;4;feature-specific
147;580;distractor_absent;4;feature-specific
147;569;distractor_absent;4;feature-specific
147;554;high;5;feature-specific
147;476;high;5;feature-specific
147;551;high;5;feature-specific
147;508;high;5;feature-specific
147;517;high;5;feature-specific
147;490;high;5;feature-specific
147;507;high;5;feature-specific
147;611;high;5;feature-specific
147;535;high;5;feature-specific
147;610;high;5;feature-specific
147;591;high;5;feature-specific
147;694;high;5;feature-specific
147;811;high;5;feature-specific
147;494;high;5;feature-specific
147;534;high;5;feature-specific
147;720;high;5;feature-specific
147;707;low;5;feature-specific
147;910;low;5;feature-specific
147;652;low;5;feature-specific
147;535;low;5;feature-specific
147;592;low;5;feature-specific
147;534;low;5;feature-specific
147;588;distractor_absent;5;feature-specific
147;483;distractor_absent;5;feature-specific
147;476;distractor_absent;5;feature-specific
147;466;distractor_absent;5;feature-specific
147;602;distractor_absent;5;feature-specific
147;549;distractor_absent;5;feature-specific
147;479;distractor_absent;5;feature-specific
147;595;distractor_absent;5;feature-specific
147;535;distractor_absent;5;feature-specific
147;601;distractor_absent;5;feature-specific
147;703;distractor_absent;5;feature-specific
147;440;distractor_absent;5;feature-specific
147;503;distractor_absent;5;feature-specific
147;537;distractor_absent;5;feature-specific
147;558;distractor_absent;5;feature-specific
147;488;distractor_absent;5;feature-specific
147;626;distractor_absent;5;feature-specific
147;606;distractor_absent;5;feature-specific
147;580;distractor_absent;5;feature-specific
147;506;distractor_absent;5;feature-specific
147;661;distractor_absent;5;feature-specific
147;527;distractor_absent;5;feature-specific
147;739;distractor_absent;5;feature-specific
147;556;high;6;feature-specific
147;704;high;6;feature-specific
147;474;high;6;feature-specific
147;544;high;6;feature-specific
147;636;high;6;feature-specific
147;804;high;6;feature-specific
147;586;high;6;feature-specific
147;651;high;6;feature-specific
147;619;high;6;feature-specific
147;498;high;6;feature-specific
147;724;high;6;feature-specific
147;701;high;6;feature-specific
147;592;high;6;feature-specific
147;541;high;6;feature-specific
147;546;high;6;feature-specific
147;670;high;6;feature-specific
147;662;low;6;feature-specific
147;595;low;6;feature-specific
147;574;low;6;feature-specific
147;512;low;6;feature-specific
147;772;low;6;feature-specific
147;575;low;6;feature-specific
147;537;low;6;feature-specific
147;531;low;6;feature-specific
147;544;distractor_absent;6;feature-specific
147;556;distractor_absent;6;feature-specific
147;546;distractor_absent;6;feature-specific
147;513;distractor_absent;6;feature-specific
147;497;distractor_absent;6;feature-specific
147;614;distractor_absent;6;feature-specific
147;577;distractor_absent;6;feature-specific
147;701;distractor_absent;6;feature-specific
147;602;distractor_absent;6;feature-specific
147;633;distractor_absent;6;feature-specific
147;575;distractor_absent;6;feature-specific
147;611;distractor_absent;6;feature-specific
147;533;distractor_absent;6;feature-specific
147;592;distractor_absent;6;feature-specific
147;682;distractor_absent;6;feature-specific
147;617;distractor_absent;6;feature-specific
147;519;distractor_absent;6;feature-specific
147;703;distractor_absent;6;feature-specific
147;625;distractor_absent;6;feature-specific
147;653;distractor_absent;6;feature-specific
147;448;distractor_absent;6;feature-specific
147;577;high;7;feature-specific
147;576;high;7;feature-specific
147;593;high;7;feature-specific
147;526;high;7;feature-specific
147;564;high;7;feature-specific
147;650;high;7;feature-specific
147;611;high;7;feature-specific
147;674;high;7;feature-specific
147;563;high;7;feature-specific
147;451;high;7;feature-specific
147;619;high;7;feature-specific
147;590;high;7;feature-specific
147;580;high;7;feature-specific
147;457;high;7;feature-specific
147;472;low;7;feature-specific
147;822;low;7;feature-specific
147;489;low;7;feature-specific
147;563;low;7;feature-specific
147;455;low;7;feature-specific
147;531;low;7;feature-specific
147;577;low;7;feature-specific
147;627;low;7;feature-specific
147;535;distractor_absent;7;feature-specific
147;522;distractor_absent;7;feature-specific
147;499;distractor_absent;7;feature-specific
147;599;distractor_absent;7;feature-specific
147;640;distractor_absent;7;feature-specific
147;469;distractor_absent;7;feature-specific
147;491;distractor_absent;7;feature-specific
147;491;distractor_absent;7;feature-specific
147;606;distractor_absent;7;feature-specific
147;567;distractor_absent;7;feature-specific
147;541;distractor_absent;7;feature-specific
147;581;distractor_absent;7;feature-specific
147;461;distractor_absent;7;feature-specific
147;673;distractor_absent;7;feature-specific
147;703;distractor_absent;7;feature-specific
147;529;distractor_absent;7;feature-specific
147;488;distractor_absent;7;feature-specific
147;549;distractor_absent;7;feature-specific
147;643;distractor_absent;7;feature-specific
147;497;distractor_absent;7;feature-specific
147;425;distractor_absent;7;feature-specific
147;524;distractor_absent;7;feature-specific
147;453;distractor_absent;7;feature-specific
148;476;high;0;feature-specific
148;591;high;0;feature-specific
148;615;high;0;feature-specific
148;587;high;0;feature-specific
148;806;high;0;feature-specific
148;618;high;0;feature-specific
148;538;high;0;feature-specific
148;674;high;0;feature-specific
148;741;high;0;feature-specific
148;601;high;0;feature-specific
148;477;high;0;feature-specific
148;707;high;0;feature-specific
148;552;low;0;feature-specific
148;682;low;0;feature-specific
148;541;low;0;feature-specific
148;703;low;0;feature-specific
148;591;low;0;feature-specific
148;593;low;0;feature-specific
148;531;low;0;feature-specific
148;711;distractor_absent;0;feature-specific
148;727;distractor_absent;0;feature-specific
148;596;distractor_absent;0;feature-specific
148;731;distractor_absent;0;feature-specific
148;698;distractor_absent;0;feature-specific
148;599;distractor_absent;0;feature-specific
148;624;distractor_absent;0;feature-specific
148;564;distractor_absent;0;feature-specific
148;553;distractor_absent;0;feature-specific
148;420;distractor_absent;0;feature-specific
148;530;distractor_absent;0;feature-specific
148;683;distractor_absent;0;feature-specific
148;870;distractor_absent;0;feature-specific
148;610;distractor_absent;0;feature-specific
148;650;distractor_absent;0;feature-specific
148;583;distractor_absent;0;feature-specific
148;474;distractor_absent;0;feature-specific
148;648;distractor_absent;0;feature-specific
148;495;distractor_absent;0;feature-specific
148;516;high;1;feature-specific
148;556;high;1;feature-specific
148;626;high;1;feature-specific
148;678;high;1;feature-specific
148;617;high;1;feature-specific
148;551;high;1;feature-specific
148;536;high;1;feature-specific
148;587;high;1;feature-specific
148;428;high;1;feature-specific
148;594;high;1;feature-specific
148;777;high;1;feature-specific
148;856;high;1;feature-specific
148;595;high;1;feature-specific
148;501;high;1;feature-specific
148;541;high;1;feature-specific
148;621;low;1;feature-specific
148;460;low;1;feature-specific
148;519;low;1;feature-specific
148;710;low;1;feature-specific
148;421;low;1;feature-specific
148;429;low;1;feature-specific
148;611;low;1;feature-specific
148;581;distractor_absent;1;feature-specific
148;547;distractor_absent;1;feature-specific
148;525;distractor_absent;1;feature-specific
148;563;distractor_absent;1;feature-specific
148;658;distractor_absent;1;feature-specific
148;503;distractor_absent;1;feature-specific
148;601;distractor_absent;1;feature-specific
148;572;distractor_absent;1;feature-specific
148;574;distractor_absent;1;feature-specific
148;416;distractor_absent;1;feature-specific
148;481;distractor_absent;1;feature-specific
148;537;distractor_absent;1;feature-specific
148;601;distractor_absent;1;feature-specific
148;518;distractor_absent;1;feature-specific
148;531;distractor_absent;1;feature-specific
148;580;distractor_absent;1;feature-specific
148;571;distractor_absent;1;feature-specific
148;620;distractor_absent;1;feature-specific
148;569;distractor_absent;1;feature-specific
148;490;distractor_absent;1;feature-specific
148;416;distractor_absent;1;feature-specific
148;547;distractor_absent;1;feature-specific
148;509;high;2;feature-specific
148;614;high;2;feature-specific
148;453;high;2;feature-specific
148;531;high;2;feature-specific
148;534;high;2;feature-specific
148;667;high;2;feature-specific
148;566;high;2;feature-specific
148;628;high;2;feature-specific
148;550;high;2;feature-specific
148;557;high;2;feature-specific
148;520;high;2;feature-specific
148;538;high;2;feature-specific
148;963;low;2;feature-specific
148;588;low;2;feature-specific
148;459;low;2;feature-specific
148;691;low;2;feature-specific
148;1001;low;2;feature-specific
148;756;low;2;feature-specific
148;561;low;2;feature-specific
148;574;low;2;feature-specific
148;661;distractor_absent;2;feature-specific
148;583;distractor_absent;2;feature-specific
148;514;distractor_absent;2;feature-specific
148;415;distractor_absent;2;feature-specific
148;568;distractor_absent;2;feature-specific
148;537;distractor_absent;2;feature-specific
148;498;distractor_absent;2;feature-specific
148;582;distractor_absent;2;feature-specific
148;639;distractor_absent;2;feature-specific
148;708;distractor_absent;2;feature-specific
148;371;distractor_absent;2;feature-specific
148;706;distractor_absent;2;feature-specific
148;470;distractor_absent;2;feature-specific
148;486;distractor_absent;2;feature-specific
148;591;distractor_absent;2;feature-specific
148;737;distractor_absent;2;feature-specific
148;463;distractor_absent;2;feature-specific
148;622;distractor_absent;2;feature-specific
148;496;distractor_absent;2;feature-specific
148;628;distractor_absent;2;feature-specific
148;438;distractor_absent;2;feature-specific
148;667;high;3;feature-specific
148;490;high;3;feature-specific
148;636;high;3;feature-specific
148;501;high;3;feature-specific
148;501;high;3;feature-specific
148;592;high;3;feature-specific
148;569;high;3;feature-specific
148;543;high;3;feature-specific
148;692;high;3;feature-specific
148;603;high;3;feature-specific
148;489;high;3;feature-specific
148;561;high;3;feature-specific
148;578;high;3;feature-specific
148;511;high;3;feature-specific
148;589;low;3;feature-specific
148;543;low;3;feature-specific
148;1009;low;3;feature-specific
148;511;low;3;feature-specific
148;562;low;3;feature-specific
148;567;low;3;feature-specific
148;567;low;3;feature-specific
148;556;low;3;feature-specific
148;807;distractor_absent;3;feature-specific
148;538;distractor_absent;3;feature-specific
148;651;distractor_absent;3;feature-specific
148;703;distractor_absent;3;feature-specific
148;495;distractor_absent;3;feature-specific
148;635;distractor_absent;3;feature-specific
148;657;distractor_absent;3;feature-specific
148;500;distractor_absent;3;feature-specific
148;860;distractor_absent;3;feature-specific
148;513;distractor_absent;3;feature-specific
148;432;distractor_absent;3;feature-specific
148;577;distractor_absent;3;feature-specific
148;604;distractor_absent;3;feature-specific
148;478;distractor_absent;3;feature-specific
148;524;distractor_absent;3;feature-specific
148;806;distractor_absent;3;feature-specific
148;587;distractor_absent;3;feature-specific
148;532;distractor_absent;3;feature-specific
148;486;distractor_absent;3;feature-specific
148;511;distractor_absent;3;feature-specific
148;487;distractor_absent;3;feature-specific
148;472;distractor_absent;3;feature-specific
148;458;distractor_absent;3;feature-specific
148;778;high;4;feature-specific
148;563;high;4;feature-specific
148;456;high;4;feature-specific
148;590;high;4;feature-specific
148;604;high;4;feature-specific
148;809;high;4;feature-specific
148;533;high;4;feature-specific
148;462;high;4;feature-specific
148;557;high;4;feature-specific
148;819;high;4;feature-specific
148;620;high;4;feature-specific
148;683;high;4;feature-specific
148;515;high;4;feature-specific
